,sample_name,tax_id,tax_level,genus_tax_id,name,common_name,category,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,expected_bg_count,p_val,p_adj,Barcode
9079,EARLI_10755_PLaD1_B19_OPS046_S290,1750,1,1912217,Pseudopropionibacterium propionicum,,bacteria,-0.018189748,-0.256115504,-0.294267487,0.138146486,8,NA,NA,96.9125,87,43.4361,0.669982,1.80732,NA,NA,-0.256115504,0.103609864,6,NA,NA,92.0833,41.1667,12.65,0.488846,1.50415,NA,NA,NA,0.048738819,9.48e-11,5.57e-10,10755
9081,EARLI_10755_PLaD1_B19_OPS046_S290,10359,1,10358,Human betaherpesvirus 5,Human cytomegalovirus,viruses,0.041794002,10.34464028,10.34464028,0.034536621,2,NA,NA,98.95,146,85.5768,0.000335689,0.00330615,NA,NA,0.76900209,0.034536621,2,NA,NA,95.75,47.5,16.15,0.00654756,0.0363966,NA,NA,NA,0,0,0,10755
9082,EARLI_10755_PLaD1_B19_OPS046_S290,47671,1,47670,Lautropia mirabilis,,bacteria,0.026918845,4.606812701,4.606812701,0.034536621,2,NA,NA,96.5,142.5,78.3822,0.000744775,0.00733519,NA,NA,-0.337314724,0.034536621,2,NA,NA,95.8,48,15.95,0.294103,0.769508,NA,NA,NA,0.022493362,2.74e-05,0.000127633,10755
9083,EARLI_10755_PLaD1_B19_OPS046_S290,43768,1,1716,Corynebacterium matruchotii,,bacteria,0.008808576,1.12267147,1.12267147,0.034536621,2,NA,NA,99.3,146,86.2676,0.00436999,0.0268704,NA,NA,-0.147120229,0.034536621,2,NA,NA,100,48,17.8,2.73587,18.3614,NA,NA,NA,0.01374593,6.56e-06,3.24e-05,10755
9084,EARLI_10755_PLaD1_B19_OPS046_S290,161879,1,1716,Corynebacterium kroppenstedtii,,bacteria,-0.00263142,-0.12310059,-0.161597013,0.034536621,2,NA,NA,92.05,145,71.1713,76.51,473.248,NA,NA,-0.12310059,0.034536621,2,NA,NA,100,48,19.45,26.1715,212.322,NA,NA,NA,0.004027157,1.74e-07,9.41e-07,10755
9085,EARLI_10755_PLaD1_B19_OPS046_S290,1382,1,1380,Atopobium parvulum,,bacteria,0.001106136,0.1989639,-0.120419671,0.034536621,2,NA,NA,94.15,146,75.9708,0.0681826,0.279406,NA,NA,0.1989639,0.034536621,2,NA,NA,100,48,17.7,0.0123995,0.111262,NA,NA,NA,0,0,0,10755
9086,EARLI_10755_PLaD1_B19_OPS046_S290,470,1,469,Acinetobacter baumannii,,bacteria,-0.001786092,-0.12999266,-0.135279393,0.034536621,2,NA,NA,68.15,145.5,23.4837,76.2454,563.359,NA,NA,-0.12999266,0.069073243,4,NA,NA,100,42,13.8,41.9232,321.973,NA,NA,NA,0,0,0,10755
9087,EARLI_10755_PLaD1_B19_OPS046_S290,158836,1,547,Enterobacter hormaechei,,bacteria,-0.002201597,-0.138337019,-0.138337019,0.034536621,2,NA,NA,100,103,58.284,0.446027,2.97455,NA,NA,-0.193640732,0.034536621,2,NA,NA,100,34,9,0.209443,0.903252,NA,NA,NA,0,0,0,10755
9088,EARLI_10755_PLaD1_B19_OPS046_S290,292,1,32008,Burkholderia cepacia,,bacteria,-0.01915221,-0.186493721,-0.209672924,0.172683107,10,NA,NA,98.49,125,70.4389,6.45635,29.9689,NA,NA,-0.186493721,0.103609864,6,NA,NA,99.2667,46.3333,16.8667,3.47937,18.1012,NA,NA,NA,0.156083832,3.79e-08,2.11e-07,10755
9090,EARLI_10755_PLaD1_B19_OPS046_S290,712411,1,133925,Olsenella sp. oral taxon 807,,bacteria,-0.002192232,-0.14055021,-0.182194327,0.034536621,2,NA,NA,99.2,126,72.6021,0.223361,1.03639,NA,NA,-0.14055021,0.034536621,2,NA,NA,97.6,41,16.2,0.0938973,0.422345,NA,NA,NA,0,0,0,10755
9092,EARLI_10755_PLaD1_B19_OPS046_S290,37682,1,4480,Aegilops tauschii,,eukaryota,-0.004459208,-0.151257133,-0.217700527,0.069073243,4,NA,NA,93.65,78,33.7447,0.707086,2.93069,NA,NA,-0.151257133,0.051804932,3,NA,NA,77.4333,43.6667,8.86667,0.356762,2.01615,NA,NA,NA,0.287846945,0.002120849,0.007153055,10755
9094,EARLI_10755_PLaD1_B19_OPS046_S290,147645,1,265,Paracoccus yeei,,bacteria,-0.007625177,-0.29596822,-0.328290029,0.034536621,2,NA,NA,100,113,65.1024,7.58872,23.0107,NA,NA,-0.29596822,0.034536621,2,NA,NA,100,37,12.5,2.1525,7.15605,NA,NA,NA,0.125236394,0.002889743,0.009404121,10755
9098,EARLI_10755_PLaD1_B19_OPS046_S290,37329,1,1817,Nocardia farcinica,,bacteria,-0.011024668,-0.256971328,-0.327578207,0.069073243,4,NA,NA,96.225,100.5,52.8636,0.578857,1.55622,NA,NA,-0.256971328,0.034536621,2,NA,NA,98.95,48,18.7,0.220036,0.721868,NA,NA,NA,0.015883304,8.23e-09,4.66e-08,10755
9101,EARLI_10755_PLaD1_B19_OPS046_S290,1747,1,1912216,Cutibacterium acnes,,bacteria,-0.129074386,-0.128636583,-0.170946647,2.762929717,160,NA,NA,99.7375,112.769,64.5944,29.2759,155.095,NA,NA,-0.128636583,1.968587423,114,NA,NA,99.0053,41.9649,14.1316,5.63747,28.5213,NA,NA,NA,14.16795139,0.001049085,0.003817152,10755
9103,EARLI_10757_PLaD1_L17_OPS046_S268,1795,1,1866885,Mycolicibacterium neoaurum,,bacteria,4.21665225,0.169668752,0.169668752,0.269118178,12,NA,NA,89.309,111.25,36.2261,0.139835,0.761974,NA,NA,-0.155816583,0.022426515,1,NA,NA,97.9,47,307.653,0.0510374,0.183619,NA,NA,NA,0,0,0,10757
9112,EARLI_10757_PLaD1_L17_OPS046_S268,721785,1,12916,Acidovorax ebreus,,bacteria,-0.041713854,-0.154365639,-0.190122586,0.65036893,29,NA,NA,98.6861,92.1034,47.3119,1.87696,6.45158,NA,NA,-0.154365639,0.022426515,1,NA,NA,100,36,307.653,0.0505189,0.181986,NA,NA,NA,0,0,0,10757
9119,EARLI_10757_PLaD1_L17_OPS046_S268,33052,1,165697,Sphingopyxis terrae,,bacteria,-0.012096048,-0.236489468,-0.294997143,0.112132574,5,NA,NA,90.1816,70.4,17.0032,0.553407,1.49586,NA,NA,-0.236489468,0.022426515,1,NA,NA,100,48,307.653,0.0934916,0.3005,NA,NA,NA,0,0,0,10757
9120,EARLI_10757_PLaD1_L17_OPS046_S268,53458,1,53457,Janibacter limosus,,bacteria,4.905787291,100,100,0.179412119,8,NA,NA,100,141.75,84.7354,NA,NA,NA,NA,-0.115052171,0.089706059,4,NA,NA,100,48,307.653,0.139216,0.430326,NA,NA,NA,0.641502265,0.001698994,0.00588132,10757
9122,EARLI_10757_PLaD1_L17_OPS046_S268,368607,1,29580,Janthinobacterium svalbardensis,,bacteria,3.029141853,100,100,0.04485303,2,NA,NA,92.6,54,19.4559,NA,NA,NA,NA,100,0.04485303,2,NA,NA,71.85,48,307.653,NA,NA,NA,NA,NA,0.073068497,0.000728969,0.002743285,10757
9123,EARLI_10757_PLaD1_L17_OPS046_S268,82380,1,33882,Microbacterium oxydans,,bacteria,0.13118787,2.445161059,2.445161059,0.134559089,6,NA,NA,93.893,113.333,46.5885,0.0105102,0.0507324,NA,NA,-0.199370624,0.089706059,4,NA,NA,100,37.25,307.653,0.261607,0.862218,NA,NA,NA,0.191699993,3.66e-05,0.000168141,10757
9125,EARLI_10757_PLaD1_L17_OPS046_S268,2496028,1,89966,Hymenobacter sp. 17J36-26,,bacteria,2.425556134,100,100,0.04485303,2,NA,NA,98.6,146,84.8952,NA,NA,NA,NA,100,0.022426515,1,NA,NA,97.9,48,307.653,NA,NA,NA,NA,NA,0.007011217,9.02e-07,4.72e-06,10757
9129,EARLI_10757_PLaD1_L17_OPS046_S268,1830,1,1827,Rhodococcus ruber,,bacteria,0.028700415,1.061820408,1.061820408,0.089706059,4,NA,NA,90.092,176,58.1076,0.0125458,0.0726679,NA,NA,-0.183346801,0.04485303,2,NA,NA,95.75,47.5,307.653,4.67777,25.2686,NA,NA,NA,0,0,0,10757
9131,EARLI_10757_PLaD1_L17_OPS046_S268,546160,1,37914,Dietzia lutea,,bacteria,2.155755903,100,100,0.04485303,2,NA,NA,96,75,35.0915,NA,NA,NA,NA,100,0.022426515,1,NA,NA,76.1,46,307.653,NA,NA,NA,NA,NA,0.0455035,0.000201604,0.000836804,10757
9132,EARLI_10757_PLaD1_L17_OPS046_S268,1670800,1,68287,Mesorhizobium oceanicum,,bacteria,-0.009394898,-0.244993137,-0.309492549,0.04485303,2,NA,NA,92.3,52,18.0969,1.83809,5.79412,NA,NA,-0.244993137,0.112132574,5,NA,NA,60.84,27.6,122.466,0.587799,1.94155,NA,NA,NA,0,0,0,10757
9135,EARLI_10757_PLaD1_L17_OPS046_S268,1078471,1,265976,Serinicoccus profundi,,bacteria,1.78123577,100,100,0.089706059,4,NA,NA,96.0735,194,95.7025,NA,NA,NA,NA,-0.185494214,0.04485303,2,NA,NA,98.75,80,47.8861,0.814066,4.14683,NA,NA,NA,0,0,0,10757
9136,EARLI_10757_PLaD1_L17_OPS046_S268,57704,1,2060,Tsukamurella tyrosinosolvens,,bacteria,1.664517845,100,100,0.089706059,4,NA,NA,88.35,127,54.7714,NA,NA,NA,NA,0.138871684,0.04485303,2,NA,NA,100,48,307.653,0.0294423,0.110971,NA,NA,NA,0.299421966,0.00240985,0.00801882,10757
9137,EARLI_10757_PLaD1_L17_OPS046_S268,93678,1,687332,TTV-like mini virus,,viruses,1.406250462,3.959529241,-0.071479627,0.022426515,1,NA,NA,86.5,89,32.2676,0.0748674,0.733648,NA,NA,3.959529241,0.089706059,4,NA,NA,82.0835,69,176.596,0.00224283,0.0220893,NA,NA,NA,0,0,0,10757
9140,EARLI_10757_PLaD1_L17_OPS046_S268,347,1,338,Xanthomonas oryzae,,bacteria,-0.027869569,-0.264249235,-0.325729927,0.022426515,1,NA,NA,89.8,59,20.0969,1.34689,4.06614,NA,NA,-0.264249235,0.313971207,14,NA,NA,99.8359,61.7143,197.281,1.49312,4.46226,NA,NA,NA,0,0,0,10757
9143,EARLI_10757_PLaD1_L17_OPS046_S268,43768,1,1716,Corynebacterium matruchotii,,bacteria,0.073115066,3.175839186,3.175839186,0.089706059,4,NA,NA,99.3,92.5,50.4498,0.00436999,0.0268704,NA,NA,-0.146558376,0.04485303,2,NA,NA,100,31,307.653,2.73587,18.3614,NA,NA,NA,0.063899998,5.65e-06,2.81e-05,10757
9144,EARLI_10757_PLaD1_L17_OPS046_S268,71999,1,57493,Kocuria palustris,,bacteria,-0.017564851,-0.145082741,-0.192009575,0.224265148,10,NA,NA,98.06,111.4,61.2815,5.96875,29.9177,NA,NA,-0.145082741,0.134559089,6,NA,NA,98.5667,38,307.653,0.835876,4.83391,NA,NA,NA,0.961885192,0.00305901,0.009890136,10757
9152,EARLI_10757_PLaD1_L17_OPS046_S268,210,1,209,Helicobacter pylori,,bacteria,0.006178674,5.220673203,5.220673203,0.089706059,4,NA,NA,100,56.5,26.6594,0.00270093,0.0166655,NA,NA,0.088872294,0.022426515,1,NA,NA,91.9,37,307.653,0.0154962,0.0779806,NA,NA,NA,0.004013435,9.49e-12,5.66e-11,10757
9155,EARLI_10757_PLaD1_L17_OPS046_S268,1491,1,1485,Clostridium botulinum,,bacteria,-0.002195482,-0.107159152,-0.107159152,0.067279544,3,NA,NA,99.7333,128.667,75.3333,2.08544,18.8333,NA,NA,-0.137806305,0.022426515,1,NA,NA,100,42,307.653,2.2195,15.9432,NA,NA,NA,0.205719087,0.00244511,0.008127939,10757
9158,EARLI_10757_PLaD1_L17_OPS046_S268,305,1,48736,Ralstonia solanacearum,,bacteria,-0.061310867,-0.290568151,-0.296263965,0.583089385,26,NA,NA,92.9185,63.6538,24.1472,55.9409,186.853,NA,NA,-0.290568151,0.089706059,4,NA,NA,92.2,48,307.653,30.133,103.395,NA,NA,NA,0,0,0,10757
9159,EARLI_10757_PLaD1_L17_OPS046_S268,544580,1,1654,Actinomyces oris,,bacteria,-0.004491984,-0.201086655,-0.201086655,0.04485303,2,NA,NA,96.1,103,52.7959,2.57209,12.5679,NA,NA,-0.216756227,0.022426515,1,NA,NA,100,34,307.653,2.66488,12.1909,NA,NA,NA,0.026062739,4.19e-05,0.000190935,10757
9160,EARLI_10757_PLaD1_L17_OPS046_S268,55518,1,13134,Magnetospirillum gryphiswaldense,,bacteria,-0.004189066,-0.149475068,-0.175585556,0.067279544,3,NA,NA,90.6333,52.3333,16.5211,0.144563,0.440147,NA,NA,-0.149475068,0.022426515,1,NA,NA,83.3,48,307.653,29.1173,194.647,NA,NA,NA,0.13556992,0.000683156,0.002588892,10757
9166,EARLI_10757_PLaD1_L17_OPS046_S268,1313,1,1301,Streptococcus pneumoniae,,bacteria,-0.066923926,-0.193057578,-0.193057578,1.25588483,56,NA,NA,99.6018,89.0893,46.3432,14.2392,67.251,NA,NA,-0.200121761,0.426103781,19,NA,NA,89.9105,44.9474,218.981,57.4516,284.954,NA,NA,NA,1.189710526,6.35e-10,3.69e-09,10757
9174,EARLI_10757_PLaD1_L17_OPS046_S268,727,1,724,Haemophilus influenzae,,bacteria,-0.005794904,-0.169841288,-0.169841288,0.04485303,2,NA,NA,94.85,146,77.341,2.90853,16.8609,NA,NA,-0.241807283,0.04485303,2,NA,NA,97.9,48,307.653,1.86675,7.5345,NA,NA,NA,0.00802687,1.35e-06,6.97e-06,10757
9175,EARLI_10757_PLaD1_L17_OPS046_S268,54299,1,54298,Chroococcidiopsis thermalis,,bacteria,-0.005966675,-0.189982362,-0.189982362,0.134559089,6,NA,NA,92.2333,81,33.4814,1.44205,6.88217,NA,NA,-0.256742418,0.04485303,2,NA,NA,86.1,36,307.653,0.283234,0.928483,NA,NA,NA,0,0,0,10757
9178,EARLI_10757_PLaD1_L17_OPS046_S268,76773,1,55193,Malassezia globosa,,eukaryota,-0.017772267,-0.297220181,-0.297220181,0.089706059,4,NA,NA,97.3825,227.5,104.754,21.2799,71.2946,NA,NA,-0.333671917,0.089706059,4,NA,NA,94.0845,75,44.9286,38.4523,114.971,NA,NA,NA,0,0,0,10757
9181,EARLI_10757_PLaD1_L17_OPS046_S268,125945,1,7215,Drosophila biarmipes,,eukaryota,-0.015811079,-0.236153331,-0.265139948,0.179412119,8,1,4,90.7205,210,71.8482,0.78715,2.29214,NA,NA,-0.236153331,0.022426515,1,NA,NA,68.8,48,307.653,0.180048,0.667454,NA,NA,NA,0.545957903,0.000858058,0.003181504,10757
9187,EARLI_10760_PLaD1_H13_OPS046_S200,1766,1,1866885,Mycolicibacterium fortuitum,,bacteria,-1.687882571,0.124959901,-0.12718454,0.197341062,9,NA,NA,92.3889,95,42.9596,0.4076,1.65318,NA,NA,0.124959901,0.065780354,3,NA,NA,100,67,44.0862,0.0471727,0.148909,NA,NA,NA,0.677065287,0.001183261,0.004254949,10760
9195,EARLI_10760_PLaD1_H13_OPS046_S200,530584,1,142577,Prauserella marina,,bacteria,11.10431276,100,100,0.043853569,2,NA,NA,94.2,146,75.9762,NA,NA,NA,NA,0.054552485,0.021926785,1,NA,NA,100,43,307.653,0.0165161,0.0991831,NA,NA,NA,0.005483808,4.35e-07,2.32e-06,10760
9197,EARLI_10760_PLaD1_H13_OPS046_S200,692370,1,361177,Altererythrobacter dongtanensis,,bacteria,-0.017411585,-0.250704296,-0.277635471,0.219267846,10,1,4,89.4668,160.8,53.5888,2.38714,7.80834,NA,NA,-0.250704296,0.043853569,2,NA,NA,97.1,35,307.653,0.718025,2.68911,NA,NA,NA,0,0,0,10760
9199,EARLI_10760_PLaD1_H13_OPS046_S200,418223,1,407,Methylobacterium phyllosphaerae,,bacteria,-0.013590694,-0.307332971,-0.307332971,0.109633923,5,NA,NA,99.58,146,86.8137,3.20712,10.0786,NA,NA,-0.313987001,0.021926785,1,NA,NA,100,34,307.653,0.23508,0.67886,NA,NA,NA,0,0,0,10760
9201,EARLI_10760_PLaD1_H13_OPS046_S200,721785,1,12916,Acidovorax ebreus,,bacteria,-0.02191744,0.445318913,-0.182172877,0.701657108,32,NA,NA,98.9469,88.0938,46.9135,1.87696,6.45158,NA,NA,0.445318913,0.131560708,6,NA,NA,100,36.5,307.653,0.0505189,0.181986,NA,NA,NA,0,0,0,10760
9206,EARLI_10760_PLaD1_H13_OPS046_S200,257708,1,125216,Roseomonas gilardii,,bacteria,-0.010390329,-0.281201277,-0.289113717,0.087707138,4,NA,NA,91.1,67,25.5273,1.83568,6.04597,NA,NA,-0.281201277,0.043853569,2,NA,NA,100,34,307.653,0.303068,0.921811,NA,NA,NA,0.124604639,9.76e-05,0.000424424,10760
9208,EARLI_10760_PLaD1_H13_OPS046_S200,41276,1,41275,Brevundimonas vesicularis,,bacteria,-0.019572557,-0.231192239,-0.310003395,0.131560708,6,NA,NA,98.15,143.5,82.2687,6.64095,20.9978,NA,NA,-0.231192239,0.087707138,4,NA,NA,88.525,48,307.653,0.460248,1.61139,NA,NA,NA,0.120643766,3e-06,1.52e-05,10760
9210,EARLI_10760_PLaD1_H13_OPS046_S200,2565366,1,1663,Arthrobacter sp. PAMC25564,,bacteria,2.495462303,100,100,0.043853569,2,NA,NA,87.0775,160.5,53.6465,NA,NA,NA,NA,100,0.043853569,2,NA,NA,76.45,59,169.961,NA,NA,NA,NA,NA,0,0,0,10760
9215,EARLI_10760_PLaD1_H13_OPS046_S200,101571,1,32008,Burkholderia ubonensis,,bacteria,-0.014912291,-0.27272032,-0.288207327,0.087707138,4,NA,NA,93.425,50.25,17.2883,5.41692,18.4909,NA,NA,-0.27272032,0.065780354,3,NA,NA,85.2667,39.3333,307.653,14.9847,54.7041,NA,NA,NA,0,0,0,10760
9220,EARLI_10760_PLaD1_H13_OPS046_S200,216465,1,52972,Polaromonas naphthalenivorans,,bacteria,-0.023183167,-0.277352944,-0.299086796,0.219267846,10,NA,NA,91.2336,81.5,22.0177,4.62362,14.726,NA,NA,-0.277352944,0.043853569,2,NA,NA,95.8,48,307.653,0.420485,1.35795,NA,NA,NA,0.702965068,0.000796251,0.00296996,10760
9227,EARLI_10760_PLaD1_H13_OPS046_S200,192843,1,28065,Rhodoferax ferrireducens,,bacteria,-0.009090975,-0.282861391,-0.292267885,0.087707138,4,NA,NA,91.2445,132.75,42.4651,1.08667,3.41797,NA,NA,-0.282861391,0.021926785,1,NA,NA,70.8,48,307.653,0.858099,2.95612,NA,NA,NA,0,0,0,10760
9235,EARLI_10760_PLaD1_H13_OPS046_S200,28449,1,482,Neisseria subflava,,bacteria,0.056864711,3.557483541,3.557483541,0.043853569,2,NA,NA,96.6,146,80.7733,0.00257004,0.0116047,NA,NA,0.681704582,0.021926785,1,NA,NA,100,48,307.653,0.00587755,0.0235428,NA,NA,NA,0.01636497,1.09e-05,5.29e-05,10760
9238,EARLI_10760_PLaD1_H13_OPS046_S200,161879,1,1716,Corynebacterium kroppenstedtii,,bacteria,-0.003341839,-0.123056708,-0.161577326,0.043853569,2,NA,NA,92.776,263,102.801,76.51,473.248,NA,NA,-0.123056708,0.043853569,2,NA,NA,98.876,89,55.6216,26.1715,212.322,NA,NA,NA,0.01464246,7.89e-06,3.87e-05,10760
9242,EARLI_10760_PLaD1_H13_OPS046_S200,305,1,48736,Ralstonia solanacearum,,bacteria,-0.034222618,-0.291223688,-0.297506978,0.350828554,16,NA,NA,91.4222,64.4375,21.0164,55.9409,186.853,NA,NA,-0.291223688,0.021926785,1,NA,NA,100,48,307.653,30.133,103.395,NA,NA,NA,0,0,0,10760
9253,EARLI_10760_PLaD1_H13_OPS046_S200,1750,1,1912217,Pseudopropionibacterium propionicum,,bacteria,-0.01555314,-0.295843121,-0.297911434,0.131560708,6,NA,NA,95.3167,107.333,55.0735,0.669982,1.80732,NA,NA,-0.295843121,0.043853569,2,NA,NA,98.9,45,307.653,0.488846,1.50415,NA,NA,NA,0.177210938,2.44e-05,0.000114115,10760
9261,EARLI_10778_PLaD1_B14_OPS046_S210,1766,1,1866885,Mycolicibacterium fortuitum,,bacteria,-2.870933387,-0.128278509,-0.128278509,0.195532535,10,NA,NA,91.65,121.2,56.0489,0.4076,1.65318,NA,NA,-0.185478692,0.019553254,1,NA,NA,97.9,48,307.653,0.0471727,0.148909,NA,NA,NA,0.830418946,0.001677893,0.00581661,10778
9263,EARLI_10778_PLaD1_B14_OPS046_S210,5866,1,5864,Babesia bigemina,,eukaryota,1177.118065,100,100,0.117319521,6,1,6,98.769,325,162.14,NA,NA,NA,NA,100,0.019553254,1,NA,NA,97.4,39,307.653,NA,NA,NA,NA,NA,0.156710761,1.27e-05,6.14e-05,10778
9265,EARLI_10778_PLaD1_B14_OPS046_S210,1280837,1,215251,Meira miltonrushii,,eukaryota,391.2617352,100,7.079096464,0.039106507,2,NA,NA,91.6,107,48.6576,0.000552969,0.00544611,NA,NA,100,0.039106507,2,NA,NA,92.9,42,307.653,NA,NA,NA,NA,NA,0.113668717,0.002274236,0.007615107,10778
9267,EARLI_10778_PLaD1_B14_OPS046_S210,93064,1,13687,Sphingomonas koreensis,,bacteria,-0.045857546,-0.262363566,-0.297259711,0.625704113,32,NA,NA,96.9919,132.75,64.2769,4.81989,14.1095,NA,NA,-0.262363566,0.175979282,9,NA,NA,97.1533,54,250.219,1.02721,3.24447,NA,NA,NA,2.638518024,0.000920474,0.003394524,10778
9270,EARLI_10778_PLaD1_B14_OPS046_S210,1764,1,1763,Mycobacterium avium,,bacteria,0.006770204,0.230949904,-0.009711231,0.645257366,33,NA,NA,92.1638,117.848,48.974,0.663914,1.92114,NA,NA,0.230949904,0.097766268,5,NA,NA,96.24,48,307.653,0.0545627,0.187069,NA,NA,NA,1.948585791,0.000115669,0.000496956,10778
9271,EARLI_10778_PLaD1_B14_OPS046_S210,80867,1,12916,Acidovorax avenae,,bacteria,-0.040848918,0.020393614,-0.277563523,0.449724831,23,NA,NA,91.3644,89.5652,34.622,5.00457,16.4101,NA,NA,0.020393614,0.117319521,6,NA,NA,92.7333,40.3333,307.653,0.106407,0.535095,NA,NA,NA,1.886680531,0.001011705,0.003696366,10778
9272,EARLI_10778_PLaD1_B14_OPS046_S210,105560,1,316612,Methylibium petroleiphilum,,bacteria,-0.054127607,-0.246081048,-0.286260988,0.527937845,27,1,4,88.8204,139.778,49.7694,47.2818,163.326,NA,NA,-0.246081048,0.156426028,8,1,5,56.7625,43,115.196,1.11549,3.89735,NA,NA,NA,2.462628294,0.001628682,0.005677514,10778
9273,EARLI_10778_PLaD1_B14_OPS046_S210,1357916,1,165697,Sphingopyxis sp. QXT-31,,bacteria,-0.017941985,-0.236818456,-0.273724803,0.175979282,9,NA,NA,91.0938,127,53.164,1.03331,3.13209,NA,NA,-0.236818456,0.039106507,2,NA,NA,97.561,82,55.1726,0.152229,0.477676,NA,NA,NA,0,0,0,10778
9275,EARLI_10778_PLaD1_B14_OPS046_S210,1515612,1,165697,Sphingopyxis fribergensis,,bacteria,-0.02039656,-0.2071625,-0.302134249,0.175979282,9,NA,NA,91.8998,102.889,42.124,1.17666,3.31204,NA,NA,-0.2071625,0.058659761,3,NA,NA,99.2423,61.3333,35.2293,0.203786,0.700543,NA,NA,NA,0.299301516,1.52e-05,7.26e-05,10778
9277,EARLI_10778_PLaD1_B14_OPS046_S210,1176536,1,165696,Novosphingobium ginsenosidimutans,,bacteria,2.950102134,100,100,0.039106507,2,NA,NA,100,82,43.9586,NA,NA,NA,NA,100,0.039106507,2,NA,NA,80.597,67,31.8861,NA,NA,NA,NA,NA,0,0,0,10778
9280,EARLI_10778_PLaD1_B14_OPS046_S210,32013,1,283,Comamonas terrigena,,bacteria,0.61115436,13.87134037,13.87134037,0.234639042,12,NA,NA,90.9928,121.833,36.5078,0.00224138,0.0167538,NA,NA,-0.3149626,0.039106507,2,NA,NA,95.652,69,41.5376,0.476662,1.38923,NA,NA,NA,0,0,0,10778
9287,EARLI_10778_PLaD1_B14_OPS046_S210,2014887,1,963,Herbaspirillum robiniae,,bacteria,1.771482432,100,100,0.078213014,4,NA,NA,87.161,176.25,54.1619,NA,NA,NA,NA,1.38813916,0.019553254,1,NA,NA,79.2,48,307.653,0.0018263,0.0127703,NA,NA,NA,0,0,0,10778
9291,EARLI_10778_PLaD1_B14_OPS046_S210,132919,1,1827,Rhodococcus jostii,,bacteria,-0.008255124,-0.205772417,-0.205772417,0.097766268,5,NA,NA,88.24,86,32.1613,0.216848,0.578706,NA,NA,-0.219588655,0.019553254,1,NA,NA,85.4,48,307.653,0.0824351,0.286362,NA,NA,NA,0,0,0,10778
9295,EARLI_10778_PLaD1_B14_OPS046_S210,81479,1,28065,Rhodoferax antarcticus,,bacteria,-0.011755778,-0.184573233,-0.184573233,0.156426028,8,NA,NA,92.5547,64.125,20.1243,0.313039,0.848514,NA,NA,-0.210976863,0.058659761,3,NA,NA,73.4293,60.6667,116.583,0.160312,0.481817,NA,NA,NA,0.151292866,5.47e-07,2.9e-06,10778
9296,EARLI_10778_PLaD1_B14_OPS046_S210,288965,1,2304692,Hungateiclostridium clariflavum,,bacteria,1.104391557,0.385173875,-0.10276779,0.039106507,2,NA,NA,98.9,95,51.4559,0.357848,3.10157,NA,NA,0.385173875,0.039106507,2,NA,NA,100,31,307.653,0.012682,0.0686041,NA,NA,NA,0,0,0,10778
9297,EARLI_10778_PLaD1_B14_OPS046_S210,488447,1,32008,Burkholderia contaminans,,bacteria,-0.006693696,-0.322629966,-0.322629966,0.019553254,1,NA,NA,87.9,99,39.0862,9.12259,28.2151,NA,NA,-0.326261698,0.039106507,2,NA,NA,97.6,41,307.653,2.64659,7.992,NA,NA,NA,0,0,0,10778
9301,EARLI_10778_PLaD1_B14_OPS046_S210,347,1,338,Xanthomonas oryzae,,bacteria,-0.033187392,-0.255736205,-0.316818958,0.058659761,3,NA,NA,94.8667,65.6667,28.3124,1.34689,4.06614,NA,NA,-0.255736205,0.351958563,18,NA,NA,91.9194,42.3333,273.469,1.49312,4.46226,NA,NA,NA,0,0,0,10778
9308,EARLI_10778_PLaD1_B14_OPS046_S210,52022,1,65551,Meiothermus silvanus,,bacteria,0.002844924,0.757794209,0.757794209,0.097766268,5,NA,NA,96.14,101.2,51.0507,0.0323684,0.0863003,NA,NA,-0.04815646,0.039106507,2,NA,NA,100,38.5,307.653,0.0457181,0.137294,NA,NA,NA,0.266021962,0.000540372,0.00208508,10778
9309,EARLI_10778_PLaD1_B14_OPS046_S210,544580,1,1654,Actinomyces oris,,bacteria,-0.005345176,-0.201543893,-0.201543893,0.039106507,2,NA,NA,97.9,146,83.5229,2.57209,12.5679,NA,NA,-0.215387994,0.039106507,2,NA,NA,100,48,307.653,2.66488,12.1909,NA,NA,NA,0.025002046,3.72e-05,0.000170593,10778
9315,EARLI_10778_PLaD1_B14_OPS046_S210,29380,1,1279,Staphylococcus caprae,,bacteria,-0.002008206,-0.055110236,-0.055110236,0.039106507,2,NA,NA,100,113,65.1024,0.0500239,0.198101,NA,NA,-0.215653832,0.019553254,1,NA,NA,100,37,307.653,0.0657614,0.21427,NA,NA,NA,0,0,0,10778
